Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time
192.168.10.17-192.168.10.3-45091-53-17,192.168.10.17,45091,192.168.10.3,53,17,2017-07-07 12:05:49.244583,91259,2,2,72,186,36,36,36.0,0.0,93,93,93.0,0.0,2827.1184211968134,43.831293351888576,30419.666666666664,52676.28401219408,91245,3,11,11.0,0.0,11,11,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,21.915646675944288,21.915646675944288,36,93,64.5,32.90896534380867,1083.0,0,0,0,0,0,0,0,0,1.0,64.5,36.0,93.0,0,0,0,0,0,0,0,18,0,46,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61925-53-17,192.168.10.3,61925,192.168.10.1,53,17,2017-07-07 12:05:49.244755,107588,1,1,47,232,47,47,47.0,0.0,232,232,232.0,0.0,2593.2260103357253,18.58943376584749,107588.0,0.0,107588,107588,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,9.294716882923746,9.294716882923746,47,232,139.5,130.8147545195113,17112.5,0,0,0,0,0,0,0,0,1.0,139.5,47.0,232.0,0,0,0,0,0,0,0,23,0,116,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62013-53-17,192.168.10.3,62013,192.168.10.1,53,17,2017-07-07 12:05:49.244786,90132,1,1,47,186,47,47,47.0,0.0,186,186,186.0,0.0,2585.0974126836195,22.189677362091157,90132.0,0.0,90132,90132,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,11.094838681045577,11.094838681045577,47,186,116.5,98.2878425849301,9660.5,0,0,0,0,0,0,0,0,1.0,116.5,47.0,186.0,0,0,0,0,0,0,0,23,0,93,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61131-53-17,192.168.10.3,61131,192.168.10.1,53,17,2017-07-07 12:05:49.273042,528,1,1,62,132,62,62,62.0,0.0,132,132,132.0,0.0,367424.2424242424,3787.878787878788,528.0,0.0,528,528,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,1893.9393939393935,1893.9393939393935,62,132,97.0,49.49747468305833,2450.0,0,0,0,0,0,0,0,0,1.0,97.0,62.0,132.0,0,0,0,0,0,0,0,31,0,66,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-10976-53-17,192.168.10.17,10976,192.168.10.3,53,17,2017-07-07 12:05:49.274118,96478,2,2,60,258,30,30,30.0,0.0,129,129,129.0,0.0,3296.0882273678976,41.460229275067896,32159.333333333336,55695.53709529457,96471,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,20.730114637533948,20.730114637533948,30,129,79.5,57.15767664977295,3267.0,0,0,0,0,0,0,0,0,1.0,79.5,30.0,129.0,0,0,0,0,0,0,0,15,0,64,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-46478-53-17,192.168.10.17,46478,192.168.10.3,53,17,2017-07-07 12:05:49.274122,132960,2,2,60,194,30,30,30.0,0.0,97,97,97.0,0.0,1910.348977135981,30.084235860409148,44320.0,76761.02769635123,132956,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,15.042117930204574,15.042117930204574,30,97,63.5,38.68246803570492,1496.3333333333333,0,0,0,0,0,0,0,0,1.0,63.5,30.0,97.0,0,0,0,0,0,0,0,15,0,48,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-98.139.225.35-45376-443-6,192.168.10.17,45376,98.139.225.35,443,6,2017-07-07 12:05:49.274244,62526341,17,19,1520,4741,760,0,89.41176470588236,204.77733603341252,1448,0,249.5263157894737,459.52540353197895,100.13379801002588,0.5757573436129902,1786466.8857142855,3808584.918700327,10023297,1,62501653,3906353.3125,4921004.305222241,10048001,150,62501260,3472292.222222222,4795456.773229926,10048090,1,4,7,0,0,0,0,552,616,0.2718854122616898,0.3038719313513004,0,1448,173.9166666666667,366.5243219370695,134340.07857142857,2,2,0,11,35,0,0,0,1.1176470588235294,173.91666666666666,89.41176470588235,249.52631578947367,0,0,0,0,0,0,0,42,0,131,29200,76,4,32,304543.6666666667,685137.6360491858,1703075,24704,10017783.333333334,8745.23627277529,10023297,10002903,-1,-1,62526341
192.168.10.3-192.168.10.1-60978-53-17,192.168.10.3,60978,192.168.10.1,53,17,2017-07-07 12:05:49.274287,96105,1,1,41,140,41,41,41.0,0.0,140,140,140.0,0.0,1883.3567452265752,20.810571770459397,96105.0,0.0,96105,96105,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,10.405285885229697,10.405285885229697,41,140,90.5,70.0035713374682,4900.5,0,0,0,0,0,0,0,0,1.0,90.5,41.0,140.0,0,0,0,0,0,0,0,20,0,70,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62240-53-17,192.168.10.3,62240,192.168.10.1,53,17,2017-07-07 12:05:49.274318,131882,1,1,41,190,41,41,41.0,0.0,190,190,190.0,0.0,1751.565793664033,15.165071806615003,131882.0,0.0,131882,131882,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,7.582535903307503,7.582535903307503,41,190,115.5,105.35891039679558,11100.5,0,0,0,0,0,0,0,0,1.0,115.5,41.0,190.0,0,0,0,0,0,0,0,20,0,95,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61079-53-17,192.168.10.3,61079,192.168.10.1,53,17,2017-07-07 12:05:49.302423,550,1,1,48,108,48,48,48.0,0.0,108,108,108.0,0.0,283636.36363636365,3636.363636363636,550.0,0.0,550,550,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,1818.181818181818,1818.181818181818,48,108,78.0,42.42640687119285,1800.0,0,0,0,0,0,0,0,0,1.0,78.0,48.0,108.0,0,0,0,0,0,0,0,24,0,54,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-34044-53-17,192.168.10.17,34044,192.168.10.3,53,17,2017-07-07 12:05:49.302457,194,2,2,76,172,38,38,38.0,0.0,86,86,86.0,0.0,1278350.5154639175,20618.556701030928,64.66666666666667,71.16412954103586,143,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,0,0,16,16,10309.278350515464,10309.278350515464,38,86,62.0,27.712812921102035,768.0,0,0,0,0,0,0,0,0,1.0,62.0,38.0,86.0,0,0,0,0,0,0,0,19,0,43,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-15498-53-17,192.168.10.17,15498,192.168.10.3,53,17,2017-07-07 12:05:49.302462,192,2,2,76,196,38,38,38.0,0.0,98,98,98.0,0.0,1416666.6666666667,20833.33333333333,64.0,109.11920087683929,190,1,1,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0,0,0,0,0,16,16,10416.666666666666,10416.666666666666,38,98,68.0,34.64101615137755,1200.0,0,0,0,0,0,0,0,0,1.0,68.0,38.0,98.0,0,0,0,0,0,0,0,19,0,49,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-72.30.3.43-35648-443-6,192.168.10.17,35648,72.30.3.43,443,6,2017-07-07 12:05:49.302531,239452,11,10,672,3879,324,0,61.09090909090909,111.69731827170656,1448,0,387.9,579.5084986434625,19005.896797688056,87.70024890165878,11972.6,17877.191085143575,66068,1,214355,21435.5,25610.16929637305,66068,3,214395,23821.666666666668,41027.37502875367,127995,1,3,4,0,0,0,0,360,328,45.9382256151546,41.76202328650418,0,1448,216.71428571428572,430.5046042561151,185334.21428571423,2,2,0,7,20,0,0,0,0.9090909090909092,216.7142857142857,61.09090909090909,387.9,0,0,0,0,0,0,0,32,0,184,29200,35,3,32,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,239452
192.168.10.17-192.168.10.3-65148-53-17,192.168.10.17,65148,192.168.10.3,53,17,2017-07-07 12:05:49.302873,1021,2,2,84,204,42,42,42.0,0.0,102,102,102.0,0.0,282076.3956904995,3917.727717923605,340.33333333333337,544.8856149076917,969,4,4,4.0,0.0,4,4,48,48.0,0.0,48,48,0,0,0,0,0,0,16,16,1958.8638589618024,1958.8638589618024,42,102,72.0,34.64101615137755,1200.0,0,0,0,0,0,0,0,0,1.0,72.0,42.0,102.0,0,0,0,0,0,0,0,21,0,51,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-57649-53-17,192.168.10.17,57649,192.168.10.3,53,17,2017-07-07 12:05:49.302878,50159,2,2,84,228,42,42,42.0,0.0,114,114,114.0,0.0,6220.219701349708,79.74640642756036,16719.666666666664,28955.84806793497,50155,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,39.87320321378018,39.87320321378018,42,114,78.0,41.569219381653056,1728.0,0,0,0,0,0,0,0,0,1.0,78.0,42.0,114.0,0,0,0,0,0,0,0,21,0,57,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-31.13.80.12-48176-443-6,192.168.10.17,48176,31.13.80.12,443,6,2017-07-07 12:05:49.302954,119120,14,10,430,3924,187,0,30.71428571428571,64.78773456025877,2796,0,392.4,873.8521614094686,36551.376762928136,201.4775016789792,5179.130434782608,11506.915834734693,45029,1,119120,9163.076923076922,14517.267829849725,45086,1,96872,10763.555555555557,16695.490754325787,45080,1,3,5,0,0,6,0,384,328,117.5285426460712,83.948959032908,0,2796,181.41666666666663,578.2365182297748,334357.4710144927,3,2,6,8,17,0,0,0,0.7142857142857143,181.41666666666663,30.714285714285715,392.4,0,0,0,407,4,1433098,0,17,0,163,29200,118,3,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,119120
192.168.10.3-192.168.10.1-61112-53-17,192.168.10.3,61112,192.168.10.1,53,17,2017-07-07 12:05:49.303136,49735,1,1,62,90,62,62,62.0,0.0,90,90,90.0,0.0,3056.197848597567,40.21312958681009,49735.0,0.0,49735,49735,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,20.106564793405045,20.106564793405045,62,90,76.0,19.79898987322333,392.0,0,0,0,0,0,0,0,0,1.0,76.0,62.0,90.0,0,0,0,0,0,0,0,31,0,45,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-34829-53-17,192.168.10.17,34829,192.168.10.3,53,17,2017-07-07 12:05:49.303499,70476,2,2,70,254,35,35,35.0,0.0,127,127,127.0,0.0,4597.30972245871,56.756910153811226,23492.0,40683.27539665409,70469,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,28.378455076905613,28.378455076905613,35,127,81.0,53.11622476544557,2821.333333333333,0,0,0,0,0,0,0,0,1.0,81.0,35.0,127.0,0,0,0,0,0,0,0,17,0,63,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-44112-53-17,192.168.10.17,44112,192.168.10.3,53,17,2017-07-07 12:05:49.303503,71739,2,2,70,222,35,35,35.0,0.0,111,111,111.0,0.0,4070.31043086745,55.75767713517055,23913.0,41414.20086154024,71734,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,27.87883856758528,27.87883856758528,35,111,73.0,43.878620458411554,1925.3333333333333,0,0,0,0,0,0,0,0,1.0,73.0,35.0,111.0,0,0,0,0,0,0,0,17,0,55,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-204.79.197.200-53374-443-6,192.168.10.17,53374,204.79.197.200,443,6,2017-07-07 12:05:49.303578,69602495,20,22,1955,11163,1173,0,97.75,274.07583948512075,1448,0,507.4090909090909,654.5223383063342,188.4702552688664,0.6034266444040547,1697621.8292682928,3762474.626616623,10025855,6,60464625,3182348.6842105263,4779152.642574844,10048033,148,69580224,3313344.0,4781632.320164214,10048055,48,4,5,0,0,0,1,648,700,0.2873460211447879,0.3160806232592668,0,1448,312.33333333333337,545.0831964543676,297115.6910569106,0,2,1,9,41,0,0,0,1.1,312.3333333333333,97.75,507.4090909090909,0,0,0,6801,5,10351598,0,46,0,265,29200,0,4,32,60282.0,100699.63322011984,288647,22054,9882931.57142857,339189.4321815157,10025855,9115703,-1,-1,69602495
192.168.10.3-192.168.10.1-61192-53-17,192.168.10.3,61192,192.168.10.1,53,17,2017-07-07 12:05:49.303697,70069,1,1,46,138,46,46,46.0,0.0,138,138,138.0,0.0,2625.982959654055,28.54329303971799,70069.0,0.0,70069,70069,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,14.271646519858995,14.271646519858995,46,138,92.0,65.05382386916237,4232.0,0,0,0,0,0,0,0,0,1.0,92.0,46.0,138.0,0,0,0,0,0,0,0,23,0,69,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-62072-53-17,192.168.10.3,62072,192.168.10.1,53,17,2017-07-07 12:05:49.303733,92657107,2,2,91,405,46,45,45.5,0.7071067811865476,225,180,202.5,31.81980515339464,5.353070218348173,0.043169921115711,30885702.333333336,53373281.31255504,92515859,70597,92586510,92586510.0,0.0,92586510,92586510,92586456,92586456.0,0.0,92586456,92586456,0,0,0,0,0,0,16,16,0.0215849605578555,0.0215849605578555,45,225,124.0,92.48783703817492,8554.000000000002,0,0,0,0,0,0,0,0,1.0,124.0,45.5,202.5,0,0,0,0,0,0,0,22,0,101,0,0,1,8,70651.0,0.0,70651,70651,92515859.0,0.0,92515859,92515859,-1,-1,0
192.168.10.3-192.168.10.1-62174-53-17,192.168.10.3,62174,192.168.10.1,53,17,2017-07-07 12:05:49.335139,528,1,1,75,157,75,75,75.0,0.0,157,157,157.0,0.0,439393.9393939393,3787.878787878788,528.0,0.0,528,528,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,1893.9393939393935,1893.9393939393935,75,157,116.0,57.982756057296896,3362.0,0,0,0,0,0,0,0,0,1.0,116.0,75.0,157.0,0,0,0,0,0,0,0,37,0,78,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-32628-53-17,192.168.10.17,32628,192.168.10.3,53,17,2017-07-07 12:05:49.352986,581765,2,2,60,408,30,30,30.0,0.0,204,204,204.0,0.0,804.4485316235938,6.875628475415331,193921.6666666667,335876.9832026799,581759,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,3.437814237707665,3.437814237707665,30,204,117.0,100.45894683899488,10092.0,0,0,0,0,0,0,0,0,1.0,117.0,30.0,204.0,0,0,0,0,0,0,0,15,0,102,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-24993-53-17,192.168.10.17,24993,192.168.10.3,53,17,2017-07-07 12:05:49.352990,407680,2,2,60,544,30,30,30.0,0.0,272,272,272.0,0.0,1481.5541601255889,9.811616954474095,135893.3333333333,235370.6936437358,407676,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,4.9058084772370485,4.9058084772370485,30,272,151.0,139.71876514388944,19521.33333333333,0,0,0,0,0,0,0,0,1.0,151.0,30.0,272.0,0,0,0,0,0,0,0,15,0,136,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61917-53-17,192.168.10.3,61917,192.168.10.1,53,17,2017-07-07 12:05:49.353192,407175,1,1,41,283,41,41,41.0,0.0,283,283,283.0,0.0,795.7266531589611,4.911892920734328,407175.0,0.0,407175,407175,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,2.455946460367164,2.455946460367164,41,283,162.0,171.1198410471445,29282.0,0,0,0,0,0,0,0,0,1.0,162.0,41.0,283.0,0,0,0,0,0,0,0,20,0,141,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-54908-53-17,192.168.10.17,54908,192.168.10.3,53,17,2017-07-07 12:05:49.353224,242175,2,2,88,416,44,44,44.0,0.0,208,208,208.0,0.0,2081.139671724992,16.516981521626924,80725.0,139773.90407010887,242122,3,50,50.0,0.0,50,50,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,8.258490760813462,8.258490760813462,44,208,126.0,94.68544414709862,8965.333333333334,0,0,0,0,0,0,0,0,1.0,126.0,44.0,208.0,0,0,0,0,0,0,0,22,0,104,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-26562-53-17,192.168.10.17,26562,192.168.10.3,53,17,2017-07-07 12:05:49.353275,474301,2,2,88,384,44,44,44.0,0.0,192,192,192.0,0.0,995.148650329643,8.433463138386806,158100.3333333333,273834.3459271195,474297,1,1,1.0,0.0,1,1,3,3.0,0.0,3,3,0,0,0,0,0,0,16,16,4.216731569193403,4.216731569193403,44,192,118.0,85.44783984006462,7301.333333333333,0,0,0,0,0,0,0,0,1.0,118.0,44.0,192.0,0,0,0,0,0,0,0,22,0,96,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61644-53-17,192.168.10.3,61644,192.168.10.1,53,17,2017-07-07 12:05:49.353410,241717,1,1,55,219,55,55,55.0,0.0,219,219,219.0,0.0,1133.5570108846296,8.274138765581238,241717.0,0.0,241717,241717,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,4.137069382790619,4.137069382790619,55,219,137.0,115.9655121145938,13448.0,0,0,0,0,0,0,0,0,1.0,137.0,55.0,219.0,0,0,0,0,0,0,0,27,0,109,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-60391-53-17,192.168.10.3,60391,192.168.10.1,53,17,2017-07-07 12:05:49.353473,473195,1,1,55,256,55,55,55.0,0.0,256,256,256.0,0.0,657.2343325690255,4.226587347710775,473195.0,0.0,473195,473195,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,2.113293673855388,2.113293673855388,55,256,155.5,142.12846301849606,20200.5,0,0,0,0,0,0,0,0,1.0,155.5,55.0,256.0,0,0,0,0,0,0,0,27,0,128,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-23.23.160.161-54899-443-6,192.168.10.17,54899,23.23.160.161,443,6,2017-07-07 12:05:49.353858,62167862,38,41,6903,42226,1617,0,181.65789473684208,478.3161499053873,2896,0,1029.9024390243903,955.2391272576216,790.2636252795697,1.270753046003094,797023.8717948719,2675033.8986280584,10029187,2,62167862,1680212.4864864864,3731180.354974561,10080018,48,62117014,1552925.3500000003,3616699.440332528,10080101,2,7,8,0,0,0,0,1224,1320,0.6112483006090832,0.6595047453940108,0,2896,621.8860759493671,870.8555325941204,758389.3586497891,2,2,0,15,78,0,0,0,1.0789473684210529,621.8860759493671,181.6578947368421,1029.9024390243903,0,0,0,37403,21,364921,0,87,0,534,29200,122,7,32,362735.3333333333,764044.1965184126,1922334,50608,9990065.0,62247.51923731607,10029187,9875446,-1,-1,62167862
192.168.10.17-172.217.3.110-45976-443-6,192.168.10.17,45976,172.217.3.110,443,6,2017-07-07 12:05:49.353974,115504231,33,28,1359,18222,654,0,41.18181818181817,129.72048184111443,1780,0,650.7857142857144,705.1216526058075,169.52625744073393,0.5281191820583612,1925070.516666667,3908665.8187607047,10015465,1,115504231,3609507.21875,4800664.50041175,10051967,1,115467664,4276580.148148148,4954704.434938985,10051762,2,5,12,0,0,0,0,1064,904,0.2857038198020642,0.2424153622562969,0,1780,320.9999999999999,571.4289982141263,326531.0999999999,2,2,0,17,60,0,0,0,0.8484848484848485,321.0,41.18181818181818,650.7857142857143,0,0,0,13124,9,4875185,0,22,0,298,29200,367,5,32,63171.81818181819,88998.41519804517,331512,36230,10010852.90909091,4173.865150062802,10015465,9998743,-1,-1,115504231
192.168.10.3-192.168.10.1-61773-53-17,192.168.10.3,61773,192.168.10.1,53,17,2017-07-07 12:05:49.374599,466,1,1,51,112,51,51,51.0,0.0,112,112,112.0,0.0,349785.4077253219,4291.845493562232,466.0,0.0,466,466,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,2145.922746781116,2145.922746781116,51,112,81.5,43.1335136523794,1860.5,0,0,0,0,0,0,0,0,1.0,81.5,51.0,112.0,0,0,0,0,0,0,0,25,0,56,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-23.63.152.219-57228-443-6,192.168.10.17,57228,23.63.152.219,443,6,2017-07-07 12:05:49.375511,111121401,37,34,6492,11600,1530,0,175.45945945945948,366.3797054813333,1508,0,341.1764705882352,498.1192792888938,162.81292205810112,0.6389408283288293,1587448.5857142862,3565408.5924886707,10011501,1,111080736,3085576.0,4529816.023326687,10048005,1,111079243,3366037.6666666665,4639396.070764031,10052201,3,9,17,0,0,0,0,1192,1096,0.3329691640586856,0.3059716642701436,0,1530,254.81690140845063,439.2698913248518,192958.03742454716,0,2,0,26,70,0,0,0,0.918918918918919,254.81690140845072,175.45945945945945,341.1764705882353,0,0,0,4556,4,1363663,0,91,0,163,29200,1354,9,32,375375.18181818177,1104996.9668299383,3707044,40321,9722873.545454543,944122.740381076,10011501,6876241,-1,-1,111121401
192.168.10.17-192.168.10.3-39447-53-17,192.168.10.17,39447,192.168.10.3,53,17,2017-07-07 12:05:49.375543,70564,2,2,80,828,40,40,40.0,0.0,414,414,414.0,0.0,12867.751261266369,56.68612890425712,23521.333333333336,40697.7148293775,70515,3,3,3.0,0.0,3,3,46,46.0,0.0,46,46,0,0,0,0,0,0,16,16,28.34306445212856,28.34306445212856,40,414,227.0,215.92900067692003,46625.333333333336,0,0,0,0,0,0,0,0,1.0,227.0,40.0,414.0,0,0,0,0,0,0,0,20,0,207,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-192.168.10.3-33108-53-17,192.168.10.17,33108,192.168.10.3,53,17,2017-07-07 12:05:49.375547,71631,2,2,80,188,40,40,40.0,0.0,94,94,94.0,0.0,3741.3968812385697,55.84174449609806,23877.0,41351.84703250872,71626,1,1,1.0,0.0,1,1,4,4.0,0.0,4,4,0,0,0,0,0,0,16,16,27.92087224804903,27.92087224804903,40,94,67.0,31.176914536239792,972.0,0,0,0,0,0,0,0,0,1.0,67.0,40.0,94.0,0,0,0,0,0,0,0,20,0,47,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61776-53-17,192.168.10.3,61776,192.168.10.1,53,17,2017-07-07 12:05:49.375691,69916,1,1,51,425,51,51,51.0,0.0,425,425,425.0,0.0,6808.1698037645165,28.605755478002173,69916.0,0.0,69916,69916,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,14.302877739001088,14.302877739001088,51,425,238.0,264.45793616376875,69938.0,0,0,0,0,0,0,0,0,1.0,238.0,51.0,425.0,0,0,0,0,0,0,0,25,0,212,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.3-192.168.10.1-61210-53-17,192.168.10.3,61210,192.168.10.1,53,17,2017-07-07 12:05:49.375760,70448,1,1,51,167,51,51,51.0,0.0,167,167,167.0,0.0,3094.4810356575063,28.38973427208721,70448.0,0.0,70448,70448,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,14.194867136043609,14.194867136043609,51,167,109.0,82.02438661763951,6728.0,0,0,0,0,0,0,0,0,1.0,109.0,51.0,167.0,0,0,0,0,0,0,0,25,0,83,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
192.168.10.17-8.18.45.80-34763-443-6,192.168.10.17,34763,8.18.45.80,443,6,2017-07-07 12:05:49.387196,115472376,22,20,848,606,533,0,38.54545454545456,120.3592745838682,461,0,30.3,103.98183039662064,12.591756144343996,0.3637233549260301,2816399.4146341453,4467953.534389855,10010114,3,115472376,5498684.571428571,4983723.687472958,10048045,3,115434298,6075489.368421053,4898384.210542484,10048134,3,4,3,0,0,0,0,460,404,0.1905217573422062,0.1732015975838238,0,533,34.619047619047606,111.56950199172086,12447.753774680605,2,2,0,7,41,0,0,0,0.9090909090909092,34.61904761904762,38.54545454545455,30.3,0,0,0,0,0,0,0,20,0,14,29200,40921,4,20,53924.81818181818,52768.267803327,213027,37888,10005443.727272728,15071.451211418836,10010114,9960002,-1,-1,115472376
192.168.10.3-192.168.10.1-61597-53-17,192.168.10.3,61597,192.168.10.1,53,17,2017-07-07 12:05:49.389177,605,1,1,48,113,48,48,48.0,0.0,113,113,113.0,0.0,266115.70247933886,3305.785123966942,605.0,0.0,605,605,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,1652.892561983471,1652.892561983471,48,113,80.5,45.96194077712559,2112.5,0,0,0,0,0,0,0,0,1.0,80.5,48.0,113.0,0,0,0,0,0,0,0,24,0,56,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0
